entry	name	body_start	body_end
000c2a8c	FUN_000c2a8c	000c2a8c	000c2b67
000c2b68	globfree	000c2b68	000c2bff
000c2c00	FUN_000c2c00	000c2c00	000c2ca7
000c2ca8	FUN_000c2ca8	000c2ca8	000c3513
000c3514	glob	000c3514	000c50d7
000c50d8	glob_pattern_p	000c50d8	000c510f
000c5110	FUN_000c5110	000c5110	000c51ab
000c51ac	FUN_000c51ac	000c51ac	000c534b
000c534c	FUN_000c534c	000c534c	000c539b
000c539c	FUN_000c539c	000c539c	000c5477
000c5478	FUN_000c5478	000c5478	000c5c83
000c5c84	globfree64	000c5c84	000c5d1b
000c5d1c	glob64	000c5d1c	000c78df
000c78e0	FUN_000c78e0	000c78e0	000c7a7f
000c7a80	FUN_000c7a80	000c7a80	000c7a8b
000c7a8c	FUN_000c7a8c	000c7a8c	000c7c23
000c7c24	FUN_000c7c24	000c7c24	000c83fb
000c83fc	FUN_000c83fc	000c83fc	000c9a9b
000c9a9c	FUN_000c9a9c	000c9a9c	000ca263
000ca264	FUN_000ca264	000ca264	000cb75f
000cb760	fnmatch	000cb760	000cbb27
000cbb30	FUN_000cbb30	000cbb30	000cbcbf
000cbcf8	FUN_000cbcf8	000cbcf8	000cbff3
000cbff4	FUN_000cbff4	000cbff4	000cc07b
000cc07c	FUN_000cc07c	000cc07c	000cc123
000cc124	FUN_000cc124	000cc124	000cc1d7
000cc1d8	FUN_000cc1d8	000cc1d8	000cc2bf
000cc2c0	FUN_000cc2c0	000cc2c0	000cc35b
000cc35c	FUN_000cc35c	000cc35c	000cc5a7
000cc5a8	FUN_000cc5a8	000cc5a8	000cc66b
000cc66c	FUN_000cc66c	000cc66c	000cc7ef
000cc7f0	FUN_000cc7f0	000cc7f0	000ccb83
000ccb84	FUN_000ccb84	000ccb84	000ccd13
000ccd14	FUN_000ccd14	000ccd14	000ccfd3
000ccfd4	FUN_000ccfd4	000ccfd4	000cd71f
000cd720	FUN_000cd720	000cd720	000cd7eb
000cd7ec	FUN_000cd7ec	000cd7ec	000cd9a7
000cd9a8	FUN_000cd9a8	000cd9a8	000cdab7
000cdab8	FUN_000cdab8	000cdab8	000cdb4f
000cdb50	FUN_000cdb50	000cdb50	000cdba3
000cdbdc	FUN_000cdbdc	000cdbdc	000cdc8f
000cdc90	FUN_000cdc90	000cdc90	000cdcff
000cdd00	FUN_000cdd00	000cdd00	000cdf37
000cdf38	FUN_000cdf38	000cdf38	000ce04f
000ce050	FUN_000ce050	000ce050	000ce103
000ce104	FUN_000ce104	000ce104	000ce1af
000ce1b0	FUN_000ce1b0	000ce1b0	000ce36f
000ce370	FUN_000ce370	000ce370	000ce3af
000ce4f4	FUN_000ce4f4	000ce4f4	000ce7c3
000ce7c4	FUN_000ce7c4	000ce7c4	000ce85b
000ce85c	FUN_000ce85c	000ce85c	000ceae7
000cebbc	FUN_000cebbc	000cebbc	000cecb3
000cecb4	FUN_000cecb4	000cecb4	000cedbb
000cedbc	FUN_000cedbc	000cedbc	000cf087
000cf154	FUN_000cf154	000cf154	000cf2e7
000cf2e8	FUN_000cf2e8	000cf2e8	000cf567
000cf568	FUN_000cf568	000cf568	000cf8b3
000cf8b4	FUN_000cf8b4	000cf8b4	000cfacb
000cfacc	FUN_000cfacc	000cfacc	000cfbaf
000cfbb0	FUN_000cfbb0	000cfbb0	000cfdaf
000cfdb0	FUN_000cfdb0	000cfdb0	000d025f
000d0260	FUN_000d0260	000d0260	000d055b
000d055c	FUN_000d055c	000d055c	000d068f
000d0690	FUN_000d0690	000d0690	000d0adf
000d0ae0	FUN_000d0ae0	000d0ae0	000d180b
000d180c	FUN_000d180c	000d180c	000d1ab7
000d1ab8	FUN_000d1ab8	000d1ab8	000d1dd3
000d1dd4	FUN_000d1dd4	000d1dd4	000d1f1f
000d1f20	FUN_000d1f20	000d1f20	000d20c3
000d20c4	FUN_000d20c4	000d20c4	000d29d3
000d29d4	FUN_000d29d4	000d29d4	000d2afb
000d2afc	FUN_000d2afc	000d2afc	000d2bf3
000d2bf4	FUN_000d2bf4	000d2bf4	000d36af
000d36b0	FUN_000d36b0	000d36b0	000d39df
000d39e0	FUN_000d39e0	000d39e0	000d4007
000d4008	FUN_000d4008	000d4008	000d4b4b
000d4b4c	FUN_000d4b4c	000d4b4c	000d52df
000d52e0	FUN_000d52e0	000d52e0	000d5b9b
000d5b9c	FUN_000d5b9c	000d5b9c	000d5d97
000d5d98	FUN_000d5d98	000d5d98	000d67bb
000d67bc	FUN_000d67bc	000d67bc	000d69fb
000d69fc	FUN_000d69fc	000d69fc	000d6db3
000d6db4	FUN_000d6db4	000d6db4	000d84f3
000d84f4	FUN_000d84f4	000d84f4	000d8e5b
000d8e5c	FUN_000d8e5c	000d8e5c	000d9593
000d9594	FUN_000d9594	000d9594	000d96c7
000d96c8	FUN_000d96c8	000d96c8	000db697
000db6a8	FUN_000db6a8	000db6a8	000db917
000db918	FUN_000db918	000db918	000dbb1b
000dbb1c	FUN_000dbb1c	000dbb1c	000dcd03
000dcd04	re_compile_pattern	000dcd04	000dcd9b
000dcd9c	re_set_syntax	000dcd9c	000dcdb7
000dcdb8	re_compile_fastmap	000dcdb8	000dcebf
000dcec0	FUN_000dcec0	000dcec0	000dd3a7
000dd3a8	FUN_000dd3a8	000dd3a8	000dd513
000dd514	regcomp	000dd514	000dd67f
000dd680	regerror	000dd680	000dd763
000dd764	regfree	000dd764	000dd7db
000dd7dc	re_comp	000dd7dc	000dd95b
000dd95c	regexec	000dd95c	000ddb1b
000ddb1c	re_match	000ddb1c	000ddb63
000ddb64	re_search	000ddb64	000ddbab
000ddbac	re_match_2	000ddbac	000ddc07
000ddc08	re_search_2	000ddc08	000ddc63
000ddc64	re_set_registers	000ddc64	000ddca3
000ddca4	re_exec	000ddca4	000ddceb
000ddcf0	confstr	000ddcf0	000de03f
000de040	FUN_000de040	000de040	000de12b
000de12c	FUN_000de12c	000de12c	000df473
000df474	FUN_000df474	000df474	000df517
000df518	getopt	000df518	000df553
000df554	__posix_getopt	000df554	000df593
000df5a0	getopt_long	000df5a0	000df5db
000df5dc	FUN_000df5dc	000df5dc	000df61f
000df620	getopt_long_only	000df620	000df65f
000df660	FUN_000df660	000df660	000df6a7
000df6b0	thunk_FUN_00029390	000df6b0	000df6bb
000df6bc	sched_setparam	000df6bc	000df6df
000df6f0	thunk_FUN_00029390	000df6f0	000df6fb
000df6fc	sched_getparam	000df6fc	000df71f
000df730	thunk_FUN_00029390	000df730	000df73b
000df73c	sched_setscheduler	000df73c	000df75f
000df770	thunk_FUN_00029390	000df770	000df77b
000df77c	sched_getscheduler	000df77c	000df79f
000df7b0	thunk_FUN_00029390	000df7b0	000df7bb
000df7bc	sched_yield	000df7bc	000df7df
000df7f0	thunk_FUN_00029390	000df7f0	000df7fb
000df7fc	sched_get_priority_max	000df7fc	000df81f
000df830	thunk_FUN_00029390	000df830	000df83b
000df83c	sched_get_priority_min	000df83c	000df85f
000df870	thunk_FUN_00029390	000df870	000df87b
000df87c	sched_rr_get_interval	000df87c	000df89f
000df8b0	sched_getaffinity	000df8b0	000df95b
000df960	sched_setaffinity	000df960	000dfb3f
000dfb40	FUN_000dfb40	000dfb40	000dfb6b
000dfb6c	FUN_000dfb6c	000dfb6c	000dfb93
000dfb94	FUN_000dfb94	000dfb94	000dfbb3
000dfbb4	FUN_000dfbb4	000dfbb4	000dfd57
000dfd58	FUN_000dfd58	000dfd58	000e0acb
000e0acc	FUN_000e0acc	000e0acc	000e0c1b
000e0c1c	FUN_000e0c1c	000e0c1c	000e3047
000e3048	FUN_000e3048	000e3048	000e3147
000e3148	FUN_000e3148	000e3148	000e3893
000e3894	freeaddrinfo	000e3894	000e3903
000e3904	getaddrinfo	000e3904	000e4427
000e4430	gai_strerror	000e4430	000e44af
000e44b0	FUN_000e44b0	000e44b0	000e45cb
000e45cc	FUN_000e45cc	000e45cc	000e46b3
000e46b4	FUN_000e46b4	000e46b4	000e476f
000e4770	FUN_000e4770	000e4770	000e4923
000e4924	FUN_000e4924	000e4924	000e4a5b
000e4a5c	FUN_000e4a5c	000e4a5c	000e51df
000e51e0	FUN_000e51e0	000e51e0	000e53e7
000e53e8	FUN_000e53e8	000e53e8	000e555b
000e555c	FUN_000e555c	000e555c	000e56c3
000e56c4	FUN_000e56c4	000e56c4	000e5837
000e5838	FUN_000e5838	000e5838	000e58cb
000e58cc	FUN_000e58cc	000e58cc	000e5cdf
000e5ce0	FUN_000e5ce0	000e5ce0	000e612b
000e612c	FUN_000e612c	000e612c	000e7c03
000e7c04	wordfree	000e7c04	000e7c97
000e7c98	wordexp	000e7c98	000e8993
000e89a0	pread	000e89a0	000e8af7
000e8b00	pwrite	000e8b00	000e8c57
000e8c60	pread64	000e8c60	000e8dbb
000e8dc0	pwrite64	000e8dc0	000e8f1b
000e8f20	FUN_000e8f20	000e8f20	000e8f9b
000e8f9c	posix_spawn_file_actions_init	000e8f9c	000e8fd3
000e8fe0	posix_spawn_file_actions_destroy	000e8fe0	000e9093
000e90a0	posix_spawn_file_actions_addclose	000e90a0	000e916b
000e9170	posix_spawn_file_actions_addopen	000e9170	000e927f
000e9280	posix_spawn_file_actions_adddup2	000e9280	000e935b
000e9360	posix_spawnattr_init	000e9360	000e9397
000e93a0	posix_spawnattr_destroy	000e93a0	000e93a7
000e93b0	posix_spawnattr_getsigdefault	000e93b0	000e940b
000e9410	posix_spawnattr_setsigdefault	000e9410	000e946b
000e9470	posix_spawnattr_getflags	000e9470	000e947f
000e9480	posix_spawnattr_setflags	000e9480	000e949f
000e94a0	posix_spawnattr_getpgroup	000e94a0	000e94af
000e94b0	posix_spawnattr_setpgroup	000e94b0	000e94bb
000e94c0	posix_spawn	000e94c0	000e94ff
000e9500	posix_spawnp	000e9500	000e9543
000e9550	FUN_000e9550	000e9550	000e960b
000e960c	FUN_000e960c	000e960c	000e9d07
000e9d10	posix_spawnattr_getsigmask	000e9d10	000e9d6b
000e9d70	posix_spawnattr_getschedpolicy	000e9d70	000e9d7f
000e9d80	posix_spawnattr_getschedparam	000e9d80	000e9d9b
000e9da0	posix_spawnattr_setsigmask	000e9da0	000e9dfb
000e9e00	posix_spawnattr_setschedpolicy	000e9e00	000e9e1f
000e9e20	posix_spawnattr_setschedparam	000e9e20	000e9e2f
000e9e30	posix_madvise	000e9e30	000e9e53
000e9e60	FUN_000e9e60	000e9e60	000e9ebb
000e9ec0	__sched_cpucount	000e9ec0	000e9f6b
000e9f70	__sched_cpualloc	000e9f70	000e9f8f
000e9f90	__sched_cpufree	000e9f90	000e9fa7
000e9fb0	sched_getcpu	000e9fb0	000ea00f
000ea010	FUN_000ea010	000ea010	000ea01b
000ea01c	utime	000ea01c	000ea03f
000ea050	mkfifo	000ea050	000ea09b
000ea0a0	mkfifoat	000ea0a0	000ea0f3
000ea100	__xstat	000ea100	000ea1af
000ea1b0	__fxstat	000ea1b0	000ea25f
000ea260	__lxstat	000ea260	000ea30f
000ea310	__xstat64	000ea310	000ea34f
000ea350	__fxstat64	000ea350	000ea38f
000ea390	__lxstat64	000ea390	000ea3cf
000ea3d0	__xmknod	000ea3d0	000ea443
000ea450	__xmknodat	000ea450	000ea4cb
000ea4d0	__fxstatat	000ea4d0	000ea577
000ea580	__fxstatat64	000ea580	000ea5ef
000ea5f0	thunk_FUN_00029390	000ea5f0	000ea5fb
000ea5fc	statfs	000ea5fc	000ea61f
000ea630	thunk_FUN_00029390	000ea630	000ea63b
000ea63c	fstatfs	000ea63c	000ea65f
000ea670	statfs64	000ea670	000ea6af
000ea6b0	fstatfs64	000ea6b0	000ea6ef
000ea6f0	statvfs	000ea6f0	000ea76f
000ea770	fstatvfs	000ea770	000ea7ef
000ea7f0	statvfs64	000ea7f0	000ea86b
000ea870	fstatvfs64	000ea870	000ea8eb
000ea8f0	umask	000ea8f0	000ea8ff
000ea910	thunk_FUN_00029390	000ea910	000ea91b
000ea91c	chmod	000ea91c	000ea93f
000ea950	thunk_FUN_00029390	000ea950	000ea95b
000ea95c	fchmod	000ea95c	000ea97f
000ea990	lchmod	000ea990	000ea9b7
000ea9c0	fchmodat	000ea9c0	000eaa43
000eaa50	thunk_FUN_00029390	000eaa50	000eaa5b
000eaa5c	mkdir	000eaa5c	000eaa7f
000eaa90	mkdirat	000eaa90	000eaac7
000eaad0	thunk_FUN_00029390	000eaad0	000eaadb
000eaadc	FUN_000eaadc	000eaadc	000eaaff
000eab04	open	000eab04	000eabb3
000eabc0	__open_2	000eabc0	000eabff
000eac00	open64	000eac00	000ead0f
000ead10	__open64_2	000ead10	000ead4f
000ead50	FUN_000ead50	000ead50	000ead87
000ead88	openat	000ead88	000eae97
000eaea0	__openat_2	000eaea0	000eaedf
000eaee0	FUN_000eaee0	000eaee0	000eaf1b
000eaf1c	openat64	000eaf1c	000eb02f
000eb030	__openat64_2	000eb030	000eb06f
000eb070	thunk_FUN_00029390	000eb070	000eb07b
000eb07c	FUN_000eb07c	000eb07c	000eb09f
000eb0a4	read	000eb0a4	000eb153
000eb160	thunk_FUN_00029390	000eb160	000eb16b
000eb16c	FUN_000eb16c	000eb16c	000eb18f
000eb194	write	000eb194	000eb243
000eb250	thunk_FUN_00029390	000eb250	000eb25b
000eb25c	lseek	000eb25c	000eb27f
000eb290	thunk_FUN_00029390	000eb290	000eb29b
000eb29c	access	000eb29c	000eb2bf
000eb2d0	euidaccess	000eb2d0	000eb453
000eb460	faccessat	000eb460	000eb643
000eb650	FUN_000eb650	000eb650	000eb69f
000eb6a0	fcntl	000eb6a0	000eb78f
000eb790	thunk_FUN_00029390	000eb790	000eb79b
000eb79c	flock	000eb79c	000eb7bf
000eb7d0	lockf	000eb7d0	000eb91b
000eb920	lockf64	000eb920	000ebaa7
000ebab0	thunk_FUN_00029390	000ebab0	000ebabb
000ebabc	FUN_000ebabc	000ebabc	000ebadf
000ebae4	close	000ebae4	000ebb83
000ebb90	thunk_FUN_00029390	000ebb90	000ebb9b
000ebb9c	dup	000ebb9c	000ebbbf
000ebbd0	thunk_FUN_00029390	000ebbd0	000ebbdb
000ebbdc	dup2	000ebbdc	000ebbff
000ebc10	FUN_000ebc10	000ebc10	000ebc1b
000ebc1c	dup3	000ebc1c	000ebc3f
000ebc50	thunk_FUN_00029390	000ebc50	000ebc5b
000ebc5c	pipe	000ebc5c	000ebc87
000ebc90	thunk_FUN_00029390	000ebc90	000ebc9b
000ebc9c	pipe2	000ebc9c	000ebcbf
000ebcd0	thunk_FUN_00029390	000ebcd0	000ebcdb
000ebd04	creat	000ebd04	000ebdab
000ebdb0	creat64	000ebdb0	000ebdcb
000ebdd0	thunk_FUN_00029390	000ebdd0	000ebddb
000ebddc	chdir	000ebddc	000ebdff
000ebe10	FUN_000ebe10	000ebe10	000ebe1b
000ebe1c	fchdir	000ebe1c	000ebe3f
000ebe50	getcwd	000ebe50	000ec66f
000ec670	getwd	000ec670	000ec72f
000ec730	get_current_dir_name	000ec730	000ec80f
000ec810	FUN_000ec810	000ec810	000ec81b
000ec81c	chown	000ec81c	000ec83f
000ec850	thunk_FUN_00029390	000ec850	000ec85b
000ec85c	fchown	000ec85c	000ec87f
000ec890	thunk_FUN_00029390	000ec890	000ec89b
000ec89c	lchown	000ec89c	000ec8bf
000ec8d0	fchownat	000ec8d0	000ec937
000ec940	ttyname	000ec940	000ecc77
000ecc80	ttyname_r	000ecc80	000ed02f
000ed030	isatty	000ed030	000ed063
000ed070	thunk_FUN_00029390	000ed070	000ed07b
000ed07c	link	000ed07c	000ed09f
000ed0b0	linkat	000ed0b0	000ed117
000ed120	thunk_FUN_00029390	000ed120	000ed12b
000ed12c	symlink	000ed12c	000ed14f
000ed160	symlinkat	000ed160	000ed197
000ed1a0	thunk_FUN_00029390	000ed1a0	000ed1ab
000ed1ac	readlink	000ed1ac	000ed1cf
000ed1e0	readlinkat	000ed1e0	000ed217
000ed220	thunk_FUN_00029390	000ed220	000ed22b
000ed22c	unlink	000ed22c	000ed24f
000ed260	unlinkat	000ed260	000ed297
000ed2a0	thunk_FUN_00029390	000ed2a0	000ed2ab
000ed2ac	rmdir	000ed2ac	000ed2cf
000ed2e0	FUN_000ed2e0	000ed2e0	000ed387
000ed388	FUN_000ed388	000ed388	000ed41f
000ed420	FUN_000ed420	000ed420	000ed7d3
000ed7d4	FUN_000ed7d4	000ed7d4	000edf4f
000edf50	FUN_000edf50	000edf50	000ee4ef
000ee4f0	ftw	000ee4f0	000ee52f
000ee530	nftw	000ee530	000ee59b
000ee5a0	FUN_000ee5a0	000ee5a0	000ee69b
000ee69c	FUN_000ee69c	000ee69c	000ee73b
000ee73c	FUN_000ee73c	000ee73c	000eeae7
000eeae8	FUN_000eeae8	000eeae8	000ef263
000ef264	FUN_000ef264	000ef264	000ef803
000ef804	ftw64	000ef804	000ef843
000ef844	nftw64	000ef844	000ef8af
000ef8b0	FUN_000ef8b0	000ef8b0	000ef9cf
000ef9d0	FUN_000ef9d0	000ef9d0	000efa93
000efa94	FUN_000efa94	000efa94	000efcef
000efcf0	FUN_000efcf0	000efcf0	000efdef
000efdf0	FUN_000efdf0	000efdf0	000eff8f
000eff90	FUN_000eff90	000eff90	000f0843
000f0844	fts_open	000f0844	000f0ca7
000f0ca8	fts_close	000f0ca8	000f0e17
000f0e18	fts_read	000f0e18	000f151f
000f1520	fts_set	000f1520	000f155b
000f155c	fts_children	000f155c	000f1743
000f1750	thunk_FUN_00029390	000f1750	000f175b
000f1784	poll	000f1784	000f1833
000f1840	ppoll	000f1840	000f19b3
000f19c0	posix_fadvise	000f19c0	000f1a2f
000f1a30	posix_fadvise64	000f1a30	000f1a93
000f1aa0	posix_fallocate	000f1aa0	000f1d3f
000f1d40	FUN_000f1d40	000f1d40	000f2023
000f2024	posix_fallocate64	000f2024	000f210b
000f2110	thunk_FUN_00029390	000f2110	000f211b
000f211c	sendfile	000f211c	000f213f
000f2150	thunk_FUN_00029390	000f2150	000f215b
000f215c	sendfile64	000f215c	000f217f
000f2190	utimensat	000f2190	000f21e7
000f21f0	futimens	000f21f0	000f2253
000f2260	FUN_000f2260	000f2260	000f23e3
000f23e4	FUN_000f23e4	000f23e4	000f2543
000f2544	FUN_000f2544	000f2544	000f26bf
000f26c0	FUN_000f26c0	000f26c0	000f2e73
000f2e74	FUN_000f2e74	000f2e74	000f2f87
000f2f90	FUN_000f2f90	000f2f90	000f30db
000f30e0	sync_file_range	000f30e0	000f324b
000f3250	fallocate	000f3250	000f33a7
000f33b0	fallocate64	000f33b0	000f3517
000f3520	cfgetospeed	000f3520	000f352b
000f352c	cfgetispeed	000f352c	000f354b
000f354c	cfsetospeed	000f354c	000f35af
000f35b0	cfsetispeed	000f35b0	000f363b
000f3640	cfsetspeed	000f3640	000f36fb
000f3700	tcsetattr	000f3700	000f382b
000f3830	tcgetattr	000f3830	000f38ff
000f3900	tcgetpgrp	000f3900	000f3943
000f3950	tcsetpgrp	000f3950	000f398b
000f3990	tcdrain	000f3990	000f3a5b
000f3a60	tcflow	000f3a60	000f3a7b
000f3a80	tcflush	000f3a80	000f3a9b
000f3aa0	tcsendbreak	000f3aa0	000f3ae7
000f3af0	cfmakeraw	000f3af0	000f3b3f
000f3b40	tcgetsid	000f3b40	000f3c47
000f3c50	thunk_FUN_00029390	000f3c50	000f3c5b
000f3c5c	getrlimit	000f3c5c	000f3c7f
000f3c90	thunk_FUN_00029390	000f3c90	000f3c9b
000f3c9c	setrlimit	000f3c9c	000f3cbf
000f3cd0	getrlimit64	000f3cd0	000f3df7
000f3e00	setrlimit64	000f3e00	000f3f3f
000f3f40	thunk_FUN_00029390	000f3f40	000f3f4b
000f3f4c	getrusage	000f3f4c	000f3f6f
000f3f80	ulimit	000f3f80	000f40b7
000f40c0	vlimit	000f40c0	000f4173
000f4180	FUN_000f4180	000f4180	000f429b
000f429c	vtimes	000f429c	000f4307
000f4310	getpriority	000f4310	000f435b
000f4360	thunk_FUN_00029390	000f4360	000f436b
000f436c	setpriority	000f436c	000f438f
000f43a0	nice	000f43a0	000f44d3
000f44e0	brk	000f44e0	000f452b
000f4530	sbrk	000f4530	000f460b
000f4610	sstk	000f4610	000f4637
000f4640	thunk_FUN_00029390	000f4640	000f464b
000f464c	ioctl	000f464c	000f466f
000f4680	readv	000f4680	000f475f
000f4760	writev	000f4760	000f483f
000f4840	preadv	000f4840	000f4987
000f4990	preadv64	000f4990	000f4ad7
000f4ae0	pwritev	000f4ae0	000f4c27
000f4c30	pwritev64	000f4c30	000f4d77
000f4d80	setreuid	000f4d80	000f4e03
000f4e10	setregid	000f4e10	000f4e93
000f4ea0	seteuid	000f4ea0	000f4f4b
000f4f50	setegid	000f4f50	000f4ffb
000f5000	getpagesize	000f5000	000f5053
000f5060	getdtablesize	000f5060	000f50ab
000f50b0	gethostname	000f50b0	000f5177
000f5180	thunk_FUN_00029390	000f5180	000f518b
000f518c	sethostname	000f518c	000f51af
000f51c0	getdomainname	000f51c0	000f5257
000f5260	thunk_FUN_00029390	000f5260	000f526b
000f526c	setdomainname	000f526c	000f528f
000f52a0	thunk_FUN_00029390	000f52a0	000f52ab
000f52d4	select	000f52d4	000f5393
000f53a0	pselect	000f53a0	000f5553
000f5560	thunk_FUN_00029390	000f5560	000f556b
000f556c	acct	000f556c	000f558f
000f55a0	thunk_FUN_00029390	000f55a0	000f55ab
000f55ac	chroot	000f55ac	000f55cf
000f55e0	thunk_FUN_00029390	000f55e0	000f55eb
000f5614	fsync	000f5614	000f56b3
000f56c0	thunk_FUN_00029390	000f56c0	000f56cb
000f56cc	sync	000f56cc	000f56ef
000f5700	thunk_FUN_00029390	000f5700	000f570b
000f5734	fdatasync	000f5734	000f57d3
000f57e0	thunk_FUN_00029390	000f57e0	000f57eb
000f57ec	syncfs	000f57ec	000f580f
000f5820	reboot	000f5820	000f586b
000f5870	gethostid	000f5870	000f5a7b
000f5a80	sethostid	000f5a80	000f5b33
000f5b40	revoke	000f5b40	000f5b67
000f5b70	thunk_FUN_00029390	000f5b70	000f5b7b
000f5b7c	vhangup	000f5b7c	000f5b9f
000f5bb0	thunk_FUN_00029390	000f5bb0	000f5bbb
000f5bbc	swapon	000f5bbc	000f5bdf
000f5bf0	thunk_FUN_00029390	000f5bf0	000f5bfb
000f5bfc	swapoff	000f5bfc	000f5c1f
000f5c30	mktemp	000f5c30	000f5c7f
000f5c80	mkstemp	000f5c80	000f5c9f
000f5ca0	mkstemp64	000f5ca0	000f5cbf
000f5cc0	mkdtemp	000f5cc0	000f5d0b
000f5d10	mkostemp	000f5d10	000f5d2f
000f5d30	mkostemp64	000f5d30	000f5d4f
000f5d50	mkstemps	000f5d50	000f5d8b
000f5d90	mkstemps64	000f5d90	000f5dcb
000f5dd0	mkostemps	000f5dd0	000f5e07
000f5e10	mkostemps64	000f5e10	000f5e4b
000f5e50	ualarm	000f5e50	000f5ec3
000f5ed0	usleep	000f5ed0	000f5f37
000f5f40	gtty	000f5f40	000f5f7b
000f5f80	stty	000f5f80	000f5fbb
000f5fc0	ptrace	000f5fc0	000f6053
000f6060	FUN_000f6060	000f6060	000f6197
000f6198	FUN_000f6198	000f6198	000f626f
000f6270	setfsent	000f6270	000f62a7
000f62a8	getfsent	000f62a8	000f632f
000f6330	getfsspec	000f6330	000f6403
000f6404	getfsfile	000f6404	000f64d7
000f64d8	endfsent	000f64d8	000f651f
000f6520	FUN_000f6520	000f6520	000f655b
000f655c	getmntent	000f655c	000f6637
000f6640	FUN_000f6640	000f6640	000f673b
000f673c	setmntent	000f673c	000f67fb
000f67fc	endmntent	000f67fc	000f683f
000f6840	getmntent_r	000f6840	000f6c87
000f6c88	addmntent	000f6c88	000f732b
000f732c	hasmntopt	000f732c	000f740f
000f7410	utimes	000f7410	000f7447
000f7450	lutimes	000f7450	000f751b
000f7520	futimes	000f7520	000f75df
000f75e0	futimesat	000f75e0	000f7627
000f7630	thunk_FUN_00029390	000f7630	000f763b
000f763c	truncate	000f763c	000f765f
000f7670	thunk_FUN_00029390	000f7670	000f767b
000f767c	ftruncate	000f767c	000f769f
000f76b0	truncate64	000f76b0	000f76eb
000f76f0	ftruncate64	000f76f0	000f772b
000f7730	chflags	000f7730	000f776b
000f7770	fchflags	000f7770	000f77ab
000f77b0	insque	000f77b0	000f77df
000f77e0	remque	000f77e0	000f7803
000f7810	FUN_000f7810	000f7810	000f793f
000f7940	setttyent	000f7940	000f79d3
000f79d4	getttyent	000f79d4	000f7e57
000f7e58	getttynam	000f7e58	000f7efb
000f7efc	endttyent	000f7efc	000f7f5f
000f7f60	FUN_000f7f60	000f7f60	000f8257
000f8258	getusershell	000f8258	000f82bb
000f82bc	endusershell	000f82bc	000f8327
000f8328	setusershell	000f8328	000f8367
000f8370	getpass	000f8370	000f85bb
000f85f0	ttyslot	000f85f0	000f872b
000f8730	FUN_000f8730	000f8730	000f8917
000f8918	FUN_000f8918	000f8918	000f8967
000f8968	FUN_000f8968	000f8968	000f89c3
000f89c4	__vsyslog_chk	000f89c4	000f9037
000f9080	syslog	000f9080	000f90c7
000f90c8	__syslog_chk	000f90c8	000f9103
000f9104	vsyslog	000f9104	000f9123
000f9124	openlog	000f9124	000f91db
000f9200	closelog	000f9200	000f92a3
000f92c8	setlogmask	000f92c8	000f92eb
000f92f0	thunk_FUN_00029390	000f92f0	000f92fb
000f92fc	syscall	000f92fc	000f931f
000f9330	daemon	000f9330	000f94d7
000f94e0	thunk_FUN_00029390	000f94e0	000f94eb
000f94ec	mmap	000f94ec	000f950f
000f9520	mmap64	000f9520	000f95db
000f95e0	thunk_FUN_00029390	000f95e0	000f95eb
000f95ec	munmap	000f95ec	000f960f
000f9620	thunk_FUN_00029390	000f9620	000f962b
000f962c	mprotect	000f962c	000f964f
000f9660	thunk_FUN_00029390	000f9660	000f966b
000f9694	msync	000f9694	000f9743
000f9750	thunk_FUN_00029390	000f9750	000f975b
000f975c	madvise	000f975c	000f977f
000f9790	thunk_FUN_00029390	000f9790	000f979b
000f979c	mincore	000f979c	000f97bf
000f97d0	thunk_FUN_00029390	000f97d0	000f97db
000f97dc	remap_file_pages	000f97dc	000f97ff
000f9810	FUN_000f9810	000f9810	000f981b
000f981c	mlock	000f981c	000f983f
000f9850	thunk_FUN_00029390	000f9850	000f985b
000f985c	munlock	000f985c	000f987f
000f9890	thunk_FUN_00029390	000f9890	000f989b
000f989c	mlockall	000f989c	000f98bf
000f98d0	thunk_FUN_00029390	000f98d0	000f98db
000f98dc	munlockall	000f98dc	000f98ff
000f9910	fcvt	000f9910	000f9a1b
000f9a1c	ecvt	000f9a1c	000f9a6f
000f9a70	gcvt	000f9a70	000f9ac7
000f9ad0	fcvt_r	000f9ad0	000f9e53
000f9e54	ecvt_r	000f9e54	000fa09f
000fa0a0	qfcvt	000fa0a0	000fa1ab
000fa1ac	qecvt	000fa1ac	000fa1ff
000fa200	qgcvt	000fa200	000fa257
000fa260	qfcvt_r	000fa260	000fa5e3
000fa5e4	qecvt_r	000fa5e4	000fa82f
000fa830	hdestroy	000fa830	000fa84b
000fa84c	hsearch	000fa84c	000fa893
000fa894	hcreate	000fa894	000fa8af
000fa8b0	hcreate_r	000fa8b0	000fa9e7
000fa9e8	hdestroy_r	000fa9e8	000faa4f
000faa50	hsearch_r	000faa50	000facc3
000facd0	FUN_000facd0	000facd0	000fadaf
000fadb0	FUN_000fadb0	000fadb0	000fae37
000fae38	FUN_000fae38	000fae38	000fafaf
000fafb0	tsearch	000fafb0	000fb217
000fb218	tfind	000fb218	000fb2af
000fb2b0	tdelete	000fb2b0	000fb7cf
000fb7d0	twalk	000fb7d0	000fb803
000fb804	tdestroy	000fb804	000fb82f
000fb830	lsearch	000fb830	000fb93f
000fb940	lfind	000fb940	000fb9df
