entry	name	body_start	body_end
0121f0f8	lv_obj_get_x_aligned	0121f0f8	0121f0f8
0121f0fc	lv_obj_clean	0121f0fc	0121f0fc
0121f100	hcplayer_change_audio_track	0121f100	0121f100
0121f104	fgets	0121f104	0121f104
0121f108	lv_indev_drv_init	0121f108	0121f108
0121f10c	memcpy	0121f10c	0121f10c
0121f110	hcplayer_get_nth_video_stream_info	0121f110	0121f110
0121f114	lv_obj_set_style_shadow_opa	0121f114	0121f114
0121f118	lv_obj_set_scrollbar_mode	0121f118	0121f118
0121f11c	lv_tabview_get_tab_btns	0121f11c	0121f11c
0121f120	write	0121f120	0121f120
0121f124	malloc	0121f124	0121f124
0121f128	lv_btnmatrix_set_one_checked	0121f128	0121f128
0121f12c	lv_obj_set_style_outline_pad	0121f12c	0121f12c
0121f130	lv_indev_set_group	0121f130	0121f130
0121f134	lv_timer_del	0121f134	0121f134
0121f138	lv_freetype_init	0121f138	0121f138
0121f13c	strlen	0121f13c	0121f13c
0121f140	lv_btnmatrix_set_btn_ctrl	0121f140	0121f140
0121f144	munmap	0121f144	0121f144
0121f148	usleep	0121f148	0121f148
0121f14c	hcplayer_play	0121f14c	0121f14c
0121f150	lv_ft_font_init	0121f150	0121f150
0121f154	accept	0121f154	0121f154
0121f158	lv_style_set_pad_row	0121f158	0121f158
0121f15c	lv_obj_set_style_arc_color	0121f15c	0121f15c
0121f160	hcplayer_multi_play	0121f160	0121f160
0121f164	hcplayer_multi_position	0121f164	0121f164
0121f168	lv_style_set_text_font	0121f168	0121f168
0121f16c	lv_anim_start	0121f16c	0121f16c
0121f170	lv_disp_get_scr_act	0121f170	0121f170
0121f174	lv_obj_set_style_shadow_color	0121f174	0121f174
0121f178	readdir	0121f178	0121f178
0121f17c	sprintf	0121f17c	0121f17c
0121f180	__xstat	0121f180	0121f180
0121f184	lv_obj_set_style_text_opa	0121f184	0121f184
0121f188	pthread_attr_setstacksize	0121f188	0121f188
0121f18c	lv_bar_set_value	0121f18c	0121f18c
0121f190	snd_spectrum_stop	0121f190	0121f190
0121f194	lv_label_set_text	0121f194	0121f194
0121f198	lv_label_set_recolor	0121f198	0121f198
0121f19c	msgsnd	0121f19c	0121f19c
0121f1a0	glist_delete_link	0121f1a0	0121f1a0
0121f1a4	lv_btnmatrix_get_btn_text	0121f1a4	0121f1a4
0121f1a8	strcmp	0121f1a8	0121f1a8
0121f1ac	lv_roller_set_selected	0121f1ac	0121f1ac
0121f1b0	lv_obj_set_style_line_color	0121f1b0	0121f1b0
0121f1b4	strcasestr	0121f1b4	0121f1b4
0121f1b8	glist_sort	0121f1b8	0121f1b8
0121f1bc	time	0121f1bc	0121f1bc
0121f1c0	hc_lvgl_init	0121f1c0	0121f1c0
0121f1c4	lv_obj_add_flag	0121f1c4	0121f1c4
0121f1c8	lv_obj_set_flex_grow	0121f1c8	0121f1c8
0121f1cc	fsync	0121f1cc	0121f1cc
0121f1d0	pclose	0121f1d0	0121f1d0
0121f1d4	__errno_location	0121f1d4	0121f1d4
0121f1d8	fclose	0121f1d8	0121f1d8
0121f1dc	strncpy	0121f1dc	0121f1dc
0121f1e0	lv_obj_invalidate	0121f1e0	0121f1e0
0121f1e4	lv_indev_get_key	0121f1e4	0121f1e4
0121f1e8	memcmp	0121f1e8	0121f1e8
0121f1ec	lv_style_set_radius	0121f1ec	0121f1ec
0121f1f0	glist_append	0121f1f0	0121f1f0
0121f1f4	_lv_ll_get_head	0121f1f4	0121f1f4
0121f1f8	lv_obj_set_width	0121f1f8	0121f1f8
0121f1fc	lv_obj_remove_style	0121f1fc	0121f1fc
0121f200	hcplayer_get_nth_audio_stream_info	0121f200	0121f200
0121f204	glist_prepend	0121f204	0121f204
0121f208	lv_msgbox_close	0121f208	0121f208
0121f20c	lv_group_get_default	0121f20c	0121f20c
0121f210	lv_label_set_long_mode	0121f210	0121f210
0121f214	lv_checkbox_set_text	0121f214	0121f214
0121f218	lv_btnmatrix_clear_btn_ctrl	0121f218	0121f218
0121f21c	lv_tabview_set_act	0121f21c	0121f21c
0121f220	lv_obj_clear_state	0121f220	0121f220
0121f224	fseek	0121f224	0121f224
0121f228	lv_indev_get_act	0121f228	0121f228
0121f22c	hcplayer_get_cur_audio_stream_info	0121f22c	0121f22c
0121f230	lv_fb_hotplug_support_set	0121f230	0121f230
0121f234	lv_obj_set_flex_flow	0121f234	0121f234
0121f238	lv_obj_set_style_bg_img_src	0121f238	0121f238
0121f23c	hcplayer_change_rotate_type	0121f23c	0121f23c
0121f240	hcplayer_change_rotate_mirror_type2	0121f240	0121f240
0121f244	hcplayer_change_subtitle_track	0121f244	0121f244
0121f248	hcplayer_seek	0121f248	0121f248
0121f24c	lv_obj_set_style_text_align	0121f24c	0121f24c
0121f250	srand	0121f250	0121f250
0121f254	msgrcv	0121f254	0121f254
0121f258	lv_img_set_angle	0121f258	0121f258
0121f25c	shmat	0121f25c	0121f25c
0121f260	__libc_start_main	0121f260	0121f260
0121f264	__isoc99_sscanf	0121f264	0121f264
0121f268	lv_obj_create	0121f268	0121f268
0121f26c	pthread_mutex_unlock	0121f26c	0121f26c
0121f270	lv_obj_set_style_outline_width	0121f270	0121f270
0121f274	vsnprintf	0121f274	0121f274
0121f278	ftok	0121f278	0121f278
0121f27c	lv_obj_set_style_height	0121f27c	0121f27c
0121f280	glist_last	0121f280	0121f280
0121f284	zip_file_strerror	0121f284	0121f284
0121f288	signal	0121f288	0121f288
0121f28c	lv_obj_get_x	0121f28c	0121f28c
0121f290	lv_btn_create	0121f290	0121f290
0121f294	lv_obj_get_y_aligned	0121f294	0121f294
0121f298	lv_mem_free	0121f298	0121f298
0121f29c	lv_img_create	0121f29c	0121f29c
0121f2a0	glist_remove	0121f2a0	0121f2a0
0121f2a4	lv_obj_set_style_line_width	0121f2a4	0121f2a4
0121f2a8	lv_obj_set_style_pad_bottom	0121f2a8	0121f2a8
0121f2ac	gettimeofday	0121f2ac	0121f2ac
0121f2b0	lv_btnmatrix_set_btn_ctrl_all	0121f2b0	0121f2b0
0121f2b4	lv_obj_get_height	0121f2b4	0121f2b4
0121f2b8	_IO_getc	0121f2b8	0121f2b8
0121f2bc	pthread_mutex_init	0121f2bc	0121f2bc
0121f2c0	lv_btnmatrix_set_map	0121f2c0	0121f2c0
0121f2c4	lv_msgbox_get_active_btn	0121f2c4	0121f2c4
0121f2c8	__ctype_b_loc	0121f2c8	0121f2c8
0121f2cc	lv_obj_set_y	0121f2cc	0121f2cc
0121f2d0	rand	0121f2d0	0121f2d0
0121f2d4	lv_obj_set_style_border_width	0121f2d4	0121f2d4
0121f2d8	lv_event_get_user_data	0121f2d8	0121f2d8
0121f2dc	hcplayer_get_position	0121f2dc	0121f2dc
0121f2e0	lv_msgbox_get_btns	0121f2e0	0121f2e0
0121f2e4	lv_dropdown_set_selected	0121f2e4	0121f2e4
0121f2e8	lv_obj_set_style_border_color	0121f2e8	0121f2e8
0121f2ec	hcplayer_set_speed_rate	0121f2ec	0121f2ec
0121f2f0	hudi_flash_otp_write	0121f2f0	0121f2f0
0121f2f4	lv_arc_create	0121f2f4	0121f2f4
0121f2f8	pthread_mutex_lock	0121f2f8	0121f2f8
0121f2fc	strtol	0121f2fc	0121f2fc
0121f300	hcfota_memory	0121f300	0121f300
0121f304	lv_msgbox_get_content	0121f304	0121f304
0121f308	lv_style_set_border_color	0121f308	0121f308
0121f30c	lv_obj_get_style_prop	0121f30c	0121f30c
0121f310	hudi_flash_uid_read	0121f310	0121f310
0121f318	hcplayer_change_rotate_mirror_type	0121f318	0121f318
0121f31c	lv_obj_set_style_pad_row	0121f31c	0121f31c
0121f320	lv_img_set_zoom	0121f320	0121f320
0121f324	msgget	0121f324	0121f324
0121f328	hcplayer_get_audio_streams_count	0121f328	0121f328
0121f32c	lv_style_set_border_opa	0121f32c	0121f32c
0121f330	lv_obj_set_style_flex_flow	0121f330	0121f330
0121f334	pthread_create	0121f334	0121f334
0121f338	lv_style_set_pad_left	0121f338	0121f338
0121f33c	lv_label_set_text_fmt	0121f33c	0121f33c
0121f340	glist_nth_data	0121f340	0121f340
0121f344	lv_timer_handler	0121f344	0121f344
0121f348	free	0121f348	0121f348
0121f34c	lv_tabview_create	0121f34c	0121f34c
0121f350	lv_obj_has_state	0121f350	0121f350
0121f354	lv_timer_ready	0121f354	0121f354
0121f358	lv_timer_reset	0121f358	0121f358
0121f35c	lv_btnmatrix_set_selected_btn	0121f35c	0121f35c
0121f360	asprintf	0121f360	0121f360
0121f364	lv_label_create	0121f364	0121f364
0121f368	lv_switch_create	0121f368	0121f368
0121f36c	lv_obj_set_align	0121f36c	0121f36c
0121f370	hcplayer_get_duration	0121f370	0121f370
0121f374	lv_list_add_text	0121f374	0121f374
0121f378	lv_obj_get_y	0121f378	0121f378
0121f37c	lv_arc_set_value	0121f37c	0121f37c
0121f380	epoll_create1	0121f380	0121f380
0121f384	snd_spectrum_run	0121f384	0121f384
0121f388	strncmp	0121f388	0121f388
0121f38c	lv_bar_create	0121f38c	0121f38c
0121f390	lv_bar_get_value	0121f390	0121f390
0121f394	hcplayer_multi_pause	0121f394	0121f394
0121f398	lv_obj_move_to_index	0121f398	0121f398
0121f39c	lv_theme_default_init	0121f39c	0121f39c
0121f3a0	lv_obj_set_x	0121f3a0	0121f3a0
0121f3a4	hudi_flash_close	0121f3a4	0121f3a4
0121f3a8	strcasecmp	0121f3a8	0121f3a8
0121f3ac	lv_timer_pause	0121f3ac	0121f3ac
0121f3b0	lv_obj_scroll_by	0121f3b0	0121f3b0
0121f3b4	lv_chart_set_update_mode	0121f3b4	0121f3b4
0121f3b8	epoll_ctl	0121f3b8	0121f3b8
0121f3bc	fgetc	0121f3bc	0121f3bc
0121f3c0	opendir	0121f3c0	0121f3c0
0121f3c4	lv_event_get_code	0121f3c4	0121f3c4
0121f3c8	pthread_join	0121f3c8	0121f3c8
0121f3cc	lv_textarea_add_text	0121f3cc	0121f3cc
0121f3d0	lv_obj_add_state	0121f3d0	0121f3d0
0121f3d4	lv_obj_set_grid_cell	0121f3d4	0121f3d4
0121f3d8	lv_timer_set_period	0121f3d8	0121f3d8
0121f3dc	lv_obj_get_parent	0121f3dc	0121f3dc
0121f3e0	lv_arc_set_bg_angles	0121f3e0	0121f3e0
0121f3e4	closedir	0121f3e4	0121f3e4
0121f3e8	lv_chart_set_type	0121f3e8	0121f3e8
0121f3ec	sem_wait	0121f3ec	0121f3ec
0121f3f0	lv_style_set_bg_color	0121f3f0	0121f3f0
0121f3f4	lv_event_send	0121f3f4	0121f3f4
0121f3f8	lv_bar_set_range	0121f3f8	0121f3f8
0121f3fc	exit	0121f3fc	0121f3fc
0121f400	lv_list_add_btn	0121f400	0121f400
0121f404	lv_draw_img_dsc_init	0121f404	0121f404
0121f408	printf	0121f408	0121f408
0121f40c	lv_obj_del	0121f40c	0121f40c
0121f410	lv_arc_set_rotation	0121f410	0121f410
0121f414	strerror	0121f414	0121f414
0121f418	zip_name_locate	0121f418	0121f418
0121f41c	lv_img_get_zoom	0121f41c	0121f41c
0121f420	lv_snprintf	0121f420	0121f420
0121f424	zip_fopen_index_encrypted	0121f424	0121f424
0121f428	lv_chart_set_value_by_id	0121f428	0121f428
0121f42c	lv_obj_set_style_pad_left	0121f42c	0121f42c
0121f430	stpcpy	0121f430	0121f430
0121f434	zip_close	0121f434	0121f434
0121f438	glist_nth	0121f438	0121f438
0121f43c	feof	0121f43c	0121f43c
0121f440	strtok	0121f440	0121f440
0121f444	puts	0121f444	0121f444
0121f448	glist_free_full	0121f448	0121f448
0121f44c	custom_tick_get	0121f44c	0121f44c
0121f450	lv_obj_set_pos	0121f450	0121f450
0121f454	lv_palette_lighten	0121f454	0121f454
0121f458	perror	0121f458	0121f458
0121f45c	lv_slider_create	0121f45c	0121f45c
0121f460	lv_disp_get_default	0121f460	0121f460
0121f464	zip_fopen_encrypted	0121f464	0121f464
0121f468	lv_obj_set_style_bg_opa	0121f468	0121f468
0121f46c	lv_obj_is_valid	0121f46c	0121f46c
0121f470	lv_obj_get_child_cnt	0121f470	0121f470
0121f474	_IO_putc	0121f474	0121f474
0121f478	popen	0121f478	0121f478
0121f47c	lv_obj_set_style_text_font	0121f47c	0121f47c
0121f480	lv_timer_set_repeat_count	0121f480	0121f480
0121f484	hcfota_url	0121f484	0121f484
0121f488	zip_fopen	0121f488	0121f488
0121f48c	lv_obj_set_style_img_opa	0121f48c	0121f48c
0121f490	lv_obj_set_size	0121f490	0121f490
0121f494	lv_anim_init	0121f494	0121f494
0121f498	lv_obj_align_to	0121f498	0121f498
0121f49c	lv_obj_remove_event_cb	0121f49c	0121f49c
0121f4a0	fbdev_set_rotate	0121f4a0	0121f4a0
0121f4a4	lv_group_remove_all_objs	0121f4a4	0121f4a4
0121f4a8	zip_stat	0121f4a8	0121f4a8
0121f4ac	hcplayer_get_cur_video_stream_info	0121f4ac	0121f4ac
0121f4b0	lv_img_decoder_get_info	0121f4b0	0121f4b0
0121f4b4	lv_btnmatrix_create	0121f4b4	0121f4b4
0121f4b8	memset	0121f4b8	0121f4b8
0121f4bc	putchar	0121f4bc	0121f4bc
0121f4c0	zip_open	0121f4c0	0121f4c0
0121f4c4	lv_disp_get_ver_res	0121f4c4	0121f4c4
0121f4c8	lv_style_set_border_width	0121f4c8	0121f4c8
0121f4cc	zip_fread	0121f4cc	0121f4cc
0121f4d0	lv_obj_set_style_outline_opa	0121f4d0	0121f4d0
0121f4d4	lv_obj_set_style_pad_column	0121f4d4	0121f4d4
0121f4d8	lv_indev_drv_register	0121f4d8	0121f4d8
0121f4dc	strftime	0121f4dc	0121f4dc
0121f4e0	lv_obj_align	0121f4e0	0121f4e0
0121f4e4	lv_style_set_pad_column	0121f4e4	0121f4e4
0121f4e8	lv_disp_get_layer_top	0121f4e8	0121f4e8
0121f4ec	lv_obj_set_layout	0121f4ec	0121f4ec
0121f4f0	sem_init	0121f4f0	0121f4f0
0121f4f4	lv_event_get_current_target	0121f4f4	0121f4f4
0121f4f8	lv_event_get_param	0121f4f8	0121f4f8
0121f4fc	lv_obj_set_height	0121f4fc	0121f4fc
0121f500	listen	0121f500	0121f500
0121f504	hudi_flash_open	0121f504	0121f504
0121f508	snprintf	0121f508	0121f508
0121f50c	lv_obj_set_style_line_opa	0121f50c	0121f50c
0121f510	__strdup	0121f510	0121f510
0121f514	lv_obj_set_style_opa	0121f514	0121f514
0121f518	lv_obj_set_style_bg_color	0121f518	0121f518
0121f51c	close	0121f51c	0121f51c
0121f520	zip_get_num_entries	0121f520	0121f520
0121f524	lv_chart_set_next_value	0121f524	0121f524
0121f528	lv_palette_darken	0121f528	0121f528
0121f52c	read	0121f52c	0121f52c
0121f530	lv_obj_set_style_radius	0121f530	0121f530
0121f534	lv_obj_get_width	0121f534	0121f534
0121f538	shmget	0121f538	0121f538
0121f53c	lv_group_get_focused	0121f53c	0121f53c
0121f540	lv_obj_set_style_border_opa	0121f540	0121f540
0121f544	hudi_flash_otp_read	0121f544	0121f544
0121f54c	hcplayer_create	0121f54c	0121f54c
0121f550	lv_chart_add_series	0121f550	0121f550
0121f554	lv_obj_get_child	0121f554	0121f554
0121f558	lv_obj_set_style_border_side	0121f558	0121f558
0121f55c	lv_img_get_angle	0121f55c	0121f55c
0121f560	poll	0121f560	0121f560
0121f564	memmove	0121f564	0121f564
0121f568	lv_obj_set_grid_dsc_array	0121f568	0121f568
0121f56c	pthread_attr_init	0121f56c	0121f56c
0121f570	ctime	0121f570	0121f570
0121f574	lv_style_set_pad_right	0121f574	0121f574
0121f578	lv_btnmatrix_get_selected_btn	0121f578	0121f578
0121f57c	lv_event_get_target	0121f57c	0121f57c
0121f580	lv_group_focus_freeze	0121f580	0121f580
0121f584	unlink	0121f584	0121f584
0121f588	lv_arc_get_value	0121f588	0121f588
0121f58c	ioctl	0121f58c	0121f58c
0121f590	hcplayer_get_media_info	0121f590	0121f590
0121f594	lv_style_set_text_align	0121f594	0121f594
0121f598	lv_obj_set_style_pad_right	0121f598	0121f598
0121f59c	hcplayer_multi_duration	0121f59c	0121f59c
0121f5a0	hcplayer_get_filesize	0121f5a0	0121f5a0
0121f5a4	glist_index	0121f5a4	0121f5a4
0121f5a8	hcplayer_get_subtitle_streams_count	0121f5a8	0121f5a8
0121f5ac	system	0121f5ac	0121f5ac
0121f5b0	hcplayer_resume	0121f5b0	0121f5b0
0121f5b4	lv_event_get_draw_part_dsc	0121f5b4	0121f5b4
0121f5b8	pthread_attr_setdetachstate	0121f5b8	0121f5b8
0121f5bc	strcpy	0121f5bc	0121f5bc
0121f5c0	zip_fopen_index	0121f5c0	0121f5c0
0121f5c4	mmap	0121f5c4	0121f5c4
0121f5c8	localtime	0121f5c8	0121f5c8
0121f5d0	lv_style_init	0121f5d0	0121f5d0
0121f5d4	lv_group_add_obj	0121f5d4	0121f5d4
0121f5d8	lv_style_set_pad_bottom	0121f5d8	0121f5d8
0121f5dc	lv_timer_resume	0121f5dc	0121f5dc
0121f5e0	sem_post	0121f5e0	0121f5e0
0121f5e4	hcplayer_get_cur_subtitle_stream_info	0121f5e4	0121f5e4
0121f5e8	hcplayer_multi_seek	0121f5e8	0121f5e8
0121f5ec	lv_obj_set_style_bg_grad_color	0121f5ec	0121f5ec
0121f5f0	lv_chart_set_div_line_count	0121f5f0	0121f5f0
0121f5f4	lv_disp_set_theme	0121f5f4	0121f5f4
0121f5f8	lv_group_focus_obj	0121f5f8	0121f5f8
0121f5fc	hcplayer_pause	0121f5fc	0121f5fc
0121f600	msgctl	0121f600	0121f600
0121f604	lv_msgbox_create	0121f604	0121f604
0121f608	realloc	0121f608	0121f608
0121f60c	bind	0121f60c	0121f60c
0121f610	ftell	0121f610	0121f610
0121f614	__gmon_start__	0121f614	0121f614
